scope,task,dataset_index,layer_idx,tensor_axis,policy,k_bits,v_bits,model,git_commit,seed,prompt_input_tokens,actual_generated_token_count,requested_decode_steps,sampled_decode_steps,valid_step_count,no_decode_exposure,sample_attention_distortion,per_step_distortions
primary,trec,153,31,key,K2/V16,2,16,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,4325,20,"[1, 2, 4, 8, 16]","[1, 2, 4, 8, 16]",5,False,0.05702495199957543,"[{""decode_step"": 1, ""distortion"": 0.06082403291499791}, {""decode_step"": 2, ""distortion"": 0.059525564043726824}, {""decode_step"": 4, ""distortion"": 0.05817523568204477}, {""decode_step"": 8, ""distortion"": 0.056060914234662675}, {""decode_step"": 16, ""distortion"": 0.050539013122444965}]"
primary,trec,154,31,key,K2/V16,2,16,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,6881,20,"[1, 2, 4, 8, 16]","[1, 2, 4, 8, 16]",5,False,0.057991418579729594,"[{""decode_step"": 1, ""distortion"": 0.05671831761694618}, {""decode_step"": 2, ""distortion"": 0.061120475392396685}, {""decode_step"": 4, ""distortion"": 0.06087293213040737}, {""decode_step"": 8, ""distortion"": 0.053119785796124586}, {""decode_step"": 16, ""distortion"": 0.058125581962773135}]"
primary,trec,82,31,key,K2/V16,2,16,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,8914,20,"[1, 2, 4, 8, 16]","[1, 2, 4, 8, 16]",5,False,0.05709423157482137,"[{""decode_step"": 1, ""distortion"": 0.06069417904081666}, {""decode_step"": 2, ""distortion"": 0.05703105387294856}, {""decode_step"": 4, ""distortion"": 0.055939873494749374}, {""decode_step"": 8, ""distortion"": 0.0529699319167744}, {""decode_step"": 16, ""distortion"": 0.05883611954881787}]"
primary,trec,151,31,key,K2/V16,2,16,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,11115,20,"[1, 2, 4, 8, 16]","[1, 2, 4, 8, 16]",5,False,0.057696202059863144,"[{""decode_step"": 1, ""distortion"": 0.05664158458153091}, {""decode_step"": 2, ""distortion"": 0.06038782124519323}, {""decode_step"": 4, ""distortion"": 0.0618146891209769}, {""decode_step"": 8, ""distortion"": 0.05445563652624488}, {""decode_step"": 16, ""distortion"": 0.05518127882536981}]"
primary,lcc,122,31,key,K2/V16,2,16,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,3489,20,"[1, 2, 4, 8, 16]","[1, 2, 4, 8, 16]",5,False,0.05694197265623342,"[{""decode_step"": 1, ""distortion"": 0.05660531995950973}, {""decode_step"": 2, ""distortion"": 0.056915607814803516}, {""decode_step"": 4, ""distortion"": 0.059656027447745064}, {""decode_step"": 8, ""distortion"": 0.05529662160888268}, {""decode_step"": 16, ""distortion"": 0.05623628645022611}]"
primary,lcc,174,31,key,K2/V16,2,16,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,2600,20,"[1, 2, 4, 8, 16]","[1, 2, 4, 8, 16]",5,False,0.053488891561592325,"[{""decode_step"": 1, ""distortion"": 0.052506926349733876}, {""decode_step"": 2, ""distortion"": 0.055657521548543316}, {""decode_step"": 4, ""distortion"": 0.05379569226632811}, {""decode_step"": 8, ""distortion"": 0.05542059910986229}, {""decode_step"": 16, ""distortion"": 0.05006371853349402}]"
primary,lcc,214,31,key,K2/V16,2,16,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,5140,20,"[1, 2, 4, 8, 16]","[1, 2, 4, 8, 16]",5,False,0.048957154293351804,"[{""decode_step"": 1, ""distortion"": 0.04624349274978139}, {""decode_step"": 2, ""distortion"": 0.050082419710887574}, {""decode_step"": 4, ""distortion"": 0.04955778160705403}, {""decode_step"": 8, ""distortion"": 0.048824648050512044}, {""decode_step"": 16, ""distortion"": 0.05007742934852397}]"
primary,lcc,357,31,key,K2/V16,2,16,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,3996,15,"[1, 2, 4, 8, 16]","[1, 2, 4, 8]",4,False,0.05326296437787175,"[{""decode_step"": 1, ""distortion"": 0.05144360932662192}, {""decode_step"": 2, ""distortion"": 0.05625645104668197}, {""decode_step"": 4, ""distortion"": 0.05266375857033795}, {""decode_step"": 8, ""distortion"": 0.052688038567845166}]"
primary,passage_retrieval_en,141,31,key,K2/V16,2,16,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,13442,5,"[1, 2, 4, 8, 16]","[1, 2, 4]",3,False,0.053749634331655555,"[{""decode_step"": 1, ""distortion"": 0.051500832706579396}, {""decode_step"": 2, ""distortion"": 0.05581301413240034}, {""decode_step"": 4, ""distortion"": 0.05393505615598693}]"
primary,passage_retrieval_en,185,31,key,K2/V16,2,16,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,13611,6,"[1, 2, 4, 8, 16]","[1, 2, 4]",3,False,0.053165881781588376,"[{""decode_step"": 1, ""distortion"": 0.05177946866274118}, {""decode_step"": 2, ""distortion"": 0.05561806425867368}, {""decode_step"": 4, ""distortion"": 0.052100112423350275}]"
primary,passage_retrieval_en,105,31,key,K2/V16,2,16,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,15066,5,"[1, 2, 4, 8, 16]","[1, 2, 4]",3,False,0.054297668608532655,"[{""decode_step"": 1, ""distortion"": 0.0524930944830536}, {""decode_step"": 2, ""distortion"": 0.05619325691064908}, {""decode_step"": 4, ""distortion"": 0.05420665443189526}]"
primary,passage_retrieval_en,41,31,key,K2/V16,2,16,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,15832,6,"[1, 2, 4, 8, 16]","[1, 2, 4]",3,False,0.0534029096798631,"[{""decode_step"": 1, ""distortion"": 0.052167028363674706}, {""decode_step"": 2, ""distortion"": 0.055506335051288255}, {""decode_step"": 4, ""distortion"": 0.05253536562462634}]"
primary,2wikimqa,164,31,key,K2/V16,2,16,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,5528,20,"[1, 2, 4, 8, 16]","[1, 2, 4, 8, 16]",5,False,0.05553850738231038,"[{""decode_step"": 1, ""distortion"": 0.05241258856689954}, {""decode_step"": 2, ""distortion"": 0.05372005549102954}, {""decode_step"": 4, ""distortion"": 0.053761863474555055}, {""decode_step"": 8, ""distortion"": 0.05793577830232082}, {""decode_step"": 16, ""distortion"": 0.05986225107674691}]"
primary,2wikimqa,44,31,key,K2/V16,2,16,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,7240,3,"[1, 2, 4, 8, 16]","[1, 2]",2,False,0.05317989837769438,"[{""decode_step"": 1, ""distortion"": 0.05177988860802787}, {""decode_step"": 2, ""distortion"": 0.0545799081473609}]"
primary,2wikimqa,138,31,key,K2/V16,2,16,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,7852,8,"[1, 2, 4, 8, 16]","[1, 2, 4]",3,False,0.05289405920055226,"[{""decode_step"": 1, ""distortion"": 0.05045466943797371}, {""decode_step"": 2, ""distortion"": 0.05483002285368316}, {""decode_step"": 4, ""distortion"": 0.05339748530999991}]"
primary,2wikimqa,38,31,key,K2/V16,2,16,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,11086,20,"[1, 2, 4, 8, 16]","[1, 2, 4, 8, 16]",5,False,0.05265718241666585,"[{""decode_step"": 1, ""distortion"": 0.051503764040574045}, {""decode_step"": 2, ""distortion"": 0.05183694439728608}, {""decode_step"": 4, ""distortion"": 0.05393968775519781}, {""decode_step"": 8, ""distortion"": 0.053917198857452345}, {""decode_step"": 16, ""distortion"": 0.05208831703281896}]"
primary,trec,153,31,value,K16/V2,16,2,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,4325,20,"[1, 2, 4, 8, 16]","[1, 2, 4, 8, 16]",5,False,0.1255303400453146,"[{""decode_step"": 1, ""distortion"": 0.15186038838383914}, {""decode_step"": 2, ""distortion"": 0.15000871786375722}, {""decode_step"": 4, ""distortion"": 0.11701543633476448}, {""decode_step"": 8, ""distortion"": 0.09666341710070325}, {""decode_step"": 16, ""distortion"": 0.11210374054350893}]"
primary,trec,154,31,value,K16/V2,16,2,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,6881,20,"[1, 2, 4, 8, 16]","[1, 2, 4, 8, 16]",5,False,0.12812504386243712,"[{""decode_step"": 1, ""distortion"": 0.11252775310550031}, {""decode_step"": 2, ""distortion"": 0.12533287737852378}, {""decode_step"": 4, ""distortion"": 0.1543718496635209}, {""decode_step"": 8, ""distortion"": 0.1112421796535362}, {""decode_step"": 16, ""distortion"": 0.1371505595111043}]"
primary,trec,82,31,value,K16/V2,16,2,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,8914,20,"[1, 2, 4, 8, 16]","[1, 2, 4, 8, 16]",5,False,0.12507970218764214,"[{""decode_step"": 1, ""distortion"": 0.11174484885106702}, {""decode_step"": 2, ""distortion"": 0.11238242944356945}, {""decode_step"": 4, ""distortion"": 0.16980792345038154}, {""decode_step"": 8, ""distortion"": 0.10738675721629092}, {""decode_step"": 16, ""distortion"": 0.12407655197690187}]"
primary,trec,151,31,value,K16/V2,16,2,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,11115,20,"[1, 2, 4, 8, 16]","[1, 2, 4, 8, 16]",5,False,0.10873544580040584,"[{""decode_step"": 1, ""distortion"": 0.09401062271636103}, {""decode_step"": 2, ""distortion"": 0.10736362111450065}, {""decode_step"": 4, ""distortion"": 0.13672064714400134}, {""decode_step"": 8, ""distortion"": 0.10412739402135555}, {""decode_step"": 16, ""distortion"": 0.10145494400581058}]"
primary,lcc,122,31,value,K16/V2,16,2,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,3489,20,"[1, 2, 4, 8, 16]","[1, 2, 4, 8, 16]",5,False,0.08485475895614777,"[{""decode_step"": 1, ""distortion"": 0.08551165806319828}, {""decode_step"": 2, ""distortion"": 0.08163050463762019}, {""decode_step"": 4, ""distortion"": 0.07908335178068455}, {""decode_step"": 8, ""distortion"": 0.07901688407740921}, {""decode_step"": 16, ""distortion"": 0.09903139622182668}]"
primary,lcc,174,31,value,K16/V2,16,2,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,2600,20,"[1, 2, 4, 8, 16]","[1, 2, 4, 8, 16]",5,False,0.10301267839898846,"[{""decode_step"": 1, ""distortion"": 0.10078915280364682}, {""decode_step"": 2, ""distortion"": 0.1102167847695459}, {""decode_step"": 4, ""distortion"": 0.0971162220393865}, {""decode_step"": 8, ""distortion"": 0.09383940075220577}, {""decode_step"": 16, ""distortion"": 0.11310183163015736}]"
primary,lcc,214,31,value,K16/V2,16,2,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,5140,20,"[1, 2, 4, 8, 16]","[1, 2, 4, 8, 16]",5,False,0.10908748606691601,"[{""decode_step"": 1, ""distortion"": 0.11150990268519947}, {""decode_step"": 2, ""distortion"": 0.0991876806403733}, {""decode_step"": 4, ""distortion"": 0.10419550283798991}, {""decode_step"": 8, ""distortion"": 0.12668626233527056}, {""decode_step"": 16, ""distortion"": 0.10385808183574678}]"
primary,lcc,357,31,value,K16/V2,16,2,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,3996,15,"[1, 2, 4, 8, 16]","[1, 2, 4, 8]",4,False,0.1081295756512702,"[{""decode_step"": 1, ""distortion"": 0.11361835173129932}, {""decode_step"": 2, ""distortion"": 0.11186926466227666}, {""decode_step"": 4, ""distortion"": 0.11228143141331995}, {""decode_step"": 8, ""distortion"": 0.09474925479818484}]"
primary,passage_retrieval_en,141,31,value,K16/V2,16,2,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,13442,5,"[1, 2, 4, 8, 16]","[1, 2, 4]",3,False,0.08529761114947804,"[{""decode_step"": 1, ""distortion"": 0.08462248000134912}, {""decode_step"": 2, ""distortion"": 0.11462446866673066}, {""decode_step"": 4, ""distortion"": 0.056645884780354344}]"
primary,passage_retrieval_en,185,31,value,K16/V2,16,2,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,13611,6,"[1, 2, 4, 8, 16]","[1, 2, 4]",3,False,0.09637450369845467,"[{""decode_step"": 1, ""distortion"": 0.08591770043406612}, {""decode_step"": 2, ""distortion"": 0.12165423584793379}, {""decode_step"": 4, ""distortion"": 0.08155157481336407}]"
primary,passage_retrieval_en,105,31,value,K16/V2,16,2,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,15066,5,"[1, 2, 4, 8, 16]","[1, 2, 4]",3,False,0.08870708780353516,"[{""decode_step"": 1, ""distortion"": 0.08385779835674648}, {""decode_step"": 2, ""distortion"": 0.11659435647002575}, {""decode_step"": 4, ""distortion"": 0.06566910858383324}]"
primary,passage_retrieval_en,41,31,value,K16/V2,16,2,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,15832,6,"[1, 2, 4, 8, 16]","[1, 2, 4]",3,False,0.10050507610942155,"[{""decode_step"": 1, ""distortion"": 0.08344594231816359}, {""decode_step"": 2, ""distortion"": 0.11809515049381741}, {""decode_step"": 4, ""distortion"": 0.09997413551628365}]"
primary,2wikimqa,164,31,value,K16/V2,16,2,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,5528,20,"[1, 2, 4, 8, 16]","[1, 2, 4, 8, 16]",5,False,0.1028432690724695,"[{""decode_step"": 1, ""distortion"": 0.12233818794988226}, {""decode_step"": 2, ""distortion"": 0.1119395331713027}, {""decode_step"": 4, ""distortion"": 0.13962757970632303}, {""decode_step"": 8, ""distortion"": 0.09612668588832605}, {""decode_step"": 16, ""distortion"": 0.04418435864651347}]"
primary,2wikimqa,44,31,value,K16/V2,16,2,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,7240,3,"[1, 2, 4, 8, 16]","[1, 2]",2,False,0.11429532809091814,"[{""decode_step"": 1, ""distortion"": 0.12360762688859185}, {""decode_step"": 2, ""distortion"": 0.10498302929324442}]"
primary,2wikimqa,138,31,value,K16/V2,16,2,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,7852,8,"[1, 2, 4, 8, 16]","[1, 2, 4]",3,False,0.09391153415201081,"[{""decode_step"": 1, ""distortion"": 0.09494643706133483}, {""decode_step"": 2, ""distortion"": 0.09432098418228771}, {""decode_step"": 4, ""distortion"": 0.0924671812124099}]"
primary,2wikimqa,38,31,value,K16/V2,16,2,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,11086,20,"[1, 2, 4, 8, 16]","[1, 2, 4, 8, 16]",5,False,0.10694093298636494,"[{""decode_step"": 1, ""distortion"": 0.09331602408036237}, {""decode_step"": 2, ""distortion"": 0.11453646322349273}, {""decode_step"": 4, ""distortion"": 0.10422599740378101}, {""decode_step"": 8, ""distortion"": 0.09811109976015997}, {""decode_step"": 16, ""distortion"": 0.12451508046402857}]"
diagnostic,multifieldqa_en,50,0,key,K2/V16,2,16,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,3410,10,"[1, 2, 4, 8, 16]","[1, 2, 4, 8]",4,False,0.07639517217962194,"[{""decode_step"": 1, ""distortion"": 0.0731330118603483}, {""decode_step"": 2, ""distortion"": 0.0796106351439186}, {""decode_step"": 4, ""distortion"": 0.07803596595628515}, {""decode_step"": 8, ""distortion"": 0.07480107575793571}]"
diagnostic,multifieldqa_en,103,0,key,K2/V16,2,16,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,5809,6,"[1, 2, 4, 8, 16]","[1, 2, 4]",3,False,0.07488382157087517,"[{""decode_step"": 1, ""distortion"": 0.0765345028937882}, {""decode_step"": 2, ""distortion"": 0.07542776445661761}, {""decode_step"": 4, ""distortion"": 0.0726891973622197}]"
diagnostic,multifieldqa_en,81,0,key,K2/V16,2,16,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,8052,20,"[1, 2, 4, 8, 16]","[1, 2, 4, 8, 16]",5,False,0.06945513659078065,"[{""decode_step"": 1, ""distortion"": 0.06966951664573771}, {""decode_step"": 2, ""distortion"": 0.06879381551181556}, {""decode_step"": 4, ""distortion"": 0.0689526553983111}, {""decode_step"": 8, ""distortion"": 0.07187699037647671}, {""decode_step"": 16, ""distortion"": 0.0679827050215622}]"
diagnostic,multifieldqa_en,92,0,key,K2/V16,2,16,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,10751,20,"[1, 2, 4, 8, 16]","[1, 2, 4, 8, 16]",5,False,0.06946603673333965,"[{""decode_step"": 1, ""distortion"": 0.06797441969662331}, {""decode_step"": 2, ""distortion"": 0.06721593072179542}, {""decode_step"": 4, ""distortion"": 0.06945802125294882}, {""decode_step"": 8, ""distortion"": 0.0697231114371939}, {""decode_step"": 16, ""distortion"": 0.07295870055813679}]"
diagnostic,samsum,58,0,key,K2/V16,2,16,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,5794,20,"[1, 2, 4, 8, 16]","[1, 2, 4, 8, 16]",5,False,0.07002355987408239,"[{""decode_step"": 1, ""distortion"": 0.06998099098203509}, {""decode_step"": 2, ""distortion"": 0.06865027012949872}, {""decode_step"": 4, ""distortion"": 0.06873768468486002}, {""decode_step"": 8, ""distortion"": 0.07342073228820681}, {""decode_step"": 16, ""distortion"": 0.06932812128581131}]"
diagnostic,samsum,118,0,key,K2/V16,2,16,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,9207,5,"[1, 2, 4, 8, 16]","[1, 2, 4]",3,False,0.06735253263896121,"[{""decode_step"": 1, ""distortion"": 0.06864304423373112}, {""decode_step"": 2, ""distortion"": 0.06648863982495638}, {""decode_step"": 4, ""distortion"": 0.06692591385819613}]"
diagnostic,samsum,151,0,key,K2/V16,2,16,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,12914,20,"[1, 2, 4, 8, 16]","[1, 2, 4, 8, 16]",5,False,0.06568387390821925,"[{""decode_step"": 1, ""distortion"": 0.06586761833982596}, {""decode_step"": 2, ""distortion"": 0.0645058000623934}, {""decode_step"": 4, ""distortion"": 0.06553807848082673}, {""decode_step"": 8, ""distortion"": 0.0651812674696904}, {""decode_step"": 16, ""distortion"": 0.06732660518835984}]"
diagnostic,samsum,52,0,key,K2/V16,2,16,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,17094,20,"[1, 2, 4, 8, 16]","[1, 2, 4, 8, 16]",5,False,0.061274124370999085,"[{""decode_step"": 1, ""distortion"": 0.06145547306924103}, {""decode_step"": 2, ""distortion"": 0.06003439791459934}, {""decode_step"": 4, ""distortion"": 0.061414443663481304}, {""decode_step"": 8, ""distortion"": 0.06241339375695485}, {""decode_step"": 16, ""distortion"": 0.061052913450718886}]"
diagnostic,multifieldqa_en,50,0,value,K16/V2,16,2,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,3410,10,"[1, 2, 4, 8, 16]","[1, 2, 4, 8]",4,False,0.2544890396106968,"[{""decode_step"": 1, ""distortion"": 0.2569461978137464}, {""decode_step"": 2, ""distortion"": 0.2607724277047865}, {""decode_step"": 4, ""distortion"": 0.24087698365442048}, {""decode_step"": 8, ""distortion"": 0.2593605492698338}]"
diagnostic,multifieldqa_en,103,0,value,K16/V2,16,2,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,5809,6,"[1, 2, 4, 8, 16]","[1, 2, 4]",3,False,0.29199161586534905,"[{""decode_step"": 1, ""distortion"": 0.304068849023329}, {""decode_step"": 2, ""distortion"": 0.2863358551403458}, {""decode_step"": 4, ""distortion"": 0.2855701434323723}]"
diagnostic,multifieldqa_en,81,0,value,K16/V2,16,2,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,8052,20,"[1, 2, 4, 8, 16]","[1, 2, 4, 8, 16]",5,False,0.27932393348220386,"[{""decode_step"": 1, ""distortion"": 0.2824227318265009}, {""decode_step"": 2, ""distortion"": 0.27454425894590756}, {""decode_step"": 4, ""distortion"": 0.27734370458228685}, {""decode_step"": 8, ""distortion"": 0.2824912066604429}, {""decode_step"": 16, ""distortion"": 0.2798177653958811}]"
diagnostic,multifieldqa_en,92,0,value,K16/V2,16,2,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,10751,20,"[1, 2, 4, 8, 16]","[1, 2, 4, 8, 16]",5,False,0.2612510841373783,"[{""decode_step"": 1, ""distortion"": 0.266644879732954}, {""decode_step"": 2, ""distortion"": 0.2640792063794448}, {""decode_step"": 4, ""distortion"": 0.260484755701972}, {""decode_step"": 8, ""distortion"": 0.2680482644010052}, {""decode_step"": 16, ""distortion"": 0.24699831447151555}]"
diagnostic,samsum,58,0,value,K16/V2,16,2,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,5794,20,"[1, 2, 4, 8, 16]","[1, 2, 4, 8, 16]",5,False,0.3174779499597751,"[{""decode_step"": 1, ""distortion"": 0.3213454110015183}, {""decode_step"": 2, ""distortion"": 0.32580732110807686}, {""decode_step"": 4, ""distortion"": 0.31840777551966276}, {""decode_step"": 8, ""distortion"": 0.32344529157218377}, {""decode_step"": 16, ""distortion"": 0.2983839505974336}]"
diagnostic,samsum,118,0,value,K16/V2,16,2,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,9207,5,"[1, 2, 4, 8, 16]","[1, 2, 4]",3,False,0.2986610574958401,"[{""decode_step"": 1, ""distortion"": 0.31824219655520125}, {""decode_step"": 2, ""distortion"": 0.2879706967904832}, {""decode_step"": 4, ""distortion"": 0.28977027914183573}]"
diagnostic,samsum,151,0,value,K16/V2,16,2,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,12914,20,"[1, 2, 4, 8, 16]","[1, 2, 4, 8, 16]",5,False,0.31071904365874187,"[{""decode_step"": 1, ""distortion"": 0.309140344144821}, {""decode_step"": 2, ""distortion"": 0.31408953786530586}, {""decode_step"": 4, ""distortion"": 0.31661736728293605}, {""decode_step"": 8, ""distortion"": 0.3023939995450144}, {""decode_step"": 16, ""distortion"": 0.311353969455632}]"
diagnostic,samsum,52,0,value,K16/V2,16,2,lmsys/longchat-7b-v1.5-32k,72e24f9241451c7aa799dde9773eb52e8ced88af,42,17094,20,"[1, 2, 4, 8, 16]","[1, 2, 4, 8, 16]",5,False,0.31433303009398283,"[{""decode_step"": 1, ""distortion"": 0.30869649616129863}, {""decode_step"": 2, ""distortion"": 0.31207541528972593}, {""decode_step"": 4, ""distortion"": 0.3159660332154923}, {""decode_step"": 8, ""distortion"": 0.3157822405953735}, {""decode_step"": 16, ""distortion"": 0.31914496520802366}]"
